step_index,timestamp_sec,flight_phase,message_type,criticality,latency_budget_ms,observed_packet_rate_hz,channel_bit_error_rate,replay_attempt_count,auth_failure_count,integrity_failure_count,aad_tamper_count,transcript_anomaly_count,ai_threat_level,ai_threat_score,ai_confidence,confidence_status,anomaly_score,anomaly_severity,is_anomaly,forecast_trend,forecast_rate_of_change,preemptive_flag,previous_construction,selected_construction,transition_type,dwell_counter,safety_override_triggered,explainable_reason,measured_handshake_latency_ms,measured_encap_latency_ms,measured_sign_latency_ms,measured_total_latency_ms,security_margin_bits,energy_cost_uj,deadline_met,scenario_id,scenario_name
7,6.0,EMERGENCY_DESCENT,TCAS_RESOLUTION_ADVISORY,SAFETY_CRITICAL,5000.0,50.0,0.0002,0,0,0,0,0,NORMAL,9.99,0.993,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.372,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,4103.115,0.3397,0.2403,0.5800000000000001,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
8,7.0,EMERGENCY_DESCENT,TCAS_RESOLUTION_ADVISORY,SAFETY_CRITICAL,5000.0,50.0,0.0002,0,0,0,0,0,NORMAL,9.99,0.993,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.32,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,4497.7492,0.3549,0.2249,0.5798,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
9,8.0,EMERGENCY_DESCENT,TCAS_RESOLUTION_ADVISORY,SAFETY_CRITICAL,5000.0,50.0,0.0002,0,0,0,0,0,NORMAL,9.99,0.993,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.268,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3873.0217,0.3617,0.2113,0.573,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
10,9.0,EMERGENCY_DESCENT,TCAS_RESOLUTION_ADVISORY,SAFETY_CRITICAL,5000.0,50.0,0.0002,0,0,0,0,0,NORMAL,9.99,0.993,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.224,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,4664.9998,0.3384,2.6003,2.9387,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
11,10.0,EMERGENCY_DESCENT,TCAS_RESOLUTION_ADVISORY,SAFETY_CRITICAL,5000.0,50.0,0.0002,0,0,0,0,0,NORMAL,9.99,0.993,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.185,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,4155.415,0.3659,0.2171,0.583,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
12,11.0,EMERGENCY_DESCENT,TCAS_RESOLUTION_ADVISORY,SAFETY_CRITICAL,5000.0,50.0,0.0002,0,0,0,0,0,NORMAL,9.99,0.993,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.14,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3812.9812,0.4201,0.2993,0.7194,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
13,12.0,EMERGENCY_DESCENT,TCAS_RESOLUTION_ADVISORY,SAFETY_CRITICAL,5000.0,50.0,0.0002,0,0,0,0,0,NORMAL,9.99,0.993,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.092,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3534.8094,2.0818,0.3006,2.3823999999999996,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
14,13.0,EMERGENCY_DESCENT,TCAS_RESOLUTION_ADVISORY,SAFETY_CRITICAL,5000.0,50.0,0.0002,0,0,0,0,0,NORMAL,9.99,0.993,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.045,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3607.7691,1.5242,0.254,1.7782,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
15,14.0,EMERGENCY_DESCENT,TCAS_RESOLUTION_ADVISORY,SAFETY_CRITICAL,5000.0,50.0,0.0002,0,0,0,0,0,NORMAL,9.99,0.993,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3831.4832,0.2915,0.1905,0.482,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
16,15.0,EMERGENCY_DESCENT,TCAS_RESOLUTION_ADVISORY,SAFETY_CRITICAL,5000.0,50.0,0.0002,0,0,0,0,0,NORMAL,9.99,0.993,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3803.9662,0.2803,0.1819,0.4622,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
17,16.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,20.0,0.0002,0,0,0,0,0,NORMAL,8.42,0.9821,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.15,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,DOWNGRADE_HELD,1,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-CRITICAL-V1. Retaining ADAPTIVE-CRITICAL-V1 (dwell count 1/3).,3601.4842,0.3162,0.1677,0.4839,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
18,17.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,20.0,0.0002,0,0,0,0,0,NORMAL,8.42,0.9821,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.228,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,DOWNGRADE_HELD,2,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-CRITICAL-V1. Retaining ADAPTIVE-CRITICAL-V1 (dwell count 2/3).,3779.3614,0.4255,3.8119,4.2374,384,1450.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
19,18.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,20.0,0.0002,0,0,0,0,0,NORMAL,8.42,0.9821,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.256,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-STANDARD-V1,DOWNGRADE_EXECUTED,0,False,Mode C: Safe downgrade executed from ADAPTIVE-CRITICAL-V1 to ADAPTIVE-STANDARD-V1 after 3 consecutive stable low-threat steps. Selected ADAPTIVE-STANDARD-V1 (STANDARD) for ROUTINE traffic under NORMAL threat. All safety invariants and latency constraints are satisfied.,11.1513,0.3095,2.0256,13.4864,128,185.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
20,19.0,CRUISE,AIRCRAFT_STATUS,ROUTINE,5000.0,20.0,0.0002,0,0,0,0,0,NORMAL,8.42,0.9821,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.25,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,10.2313,0.3087,0.1961,0.5047999999999999,128,185.0,True,SCN-006,SCN-006: Emergency Descent Collision Avoidance
1,0.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,INITIAL,0,False,Mode C: Initial profile established: ADAPTIVE-STANDARD-V1.,8.1521,0.2845,1.2179,9.6545,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
2,2.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,14.2426,0.2786,1.1722,1.4507999999999999,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
3,4.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,7.7069,0.2752,0.188,0.4632,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
4,6.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,15.4895,0.2607,0.1829,0.4436,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
5,8.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,8.8319,0.2636,0.1996,0.4632,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
6,10.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,13.9578,1.3429,0.2554,1.5983,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
7,12.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,140.0,0.012,0,0,0,0,0,HIGH,37.32,0.9947,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,5.086,True,ADAPTIVE-STANDARD-V1,ADAPTIVE-HIGH-ASSURANCE-V1,ESCALATION,0,False,Mode C: Immediate security escalation from ADAPTIVE-STANDARD-V1 to ADAPTIVE-HIGH-ASSURANCE-V1. Selected ADAPTIVE-HIGH-ASSURANCE-V1 (HIGH_ASSURANCE) for ROUTINE traffic under HIGH threat. All safety invariants and latency constraints are satisfied.,3368.4052,0.3576,1.1449,3369.9077,256,840.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
8,14.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,140.0,0.012,0,0,0,0,0,HIGH,37.32,0.9947,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,5.626,True,ADAPTIVE-HIGH-ASSURANCE-V1,ADAPTIVE-HIGH-ASSURANCE-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-HIGH-ASSURANCE-V1.,3584.5411,0.3561,0.1994,0.5555,256,840.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
9,16.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,140.0,0.012,0,0,0,0,0,HIGH,37.32,0.9947,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,5.148,True,ADAPTIVE-HIGH-ASSURANCE-V1,ADAPTIVE-HIGH-ASSURANCE-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-HIGH-ASSURANCE-V1.,3437.6823,0.4035,0.1883,0.5918,256,840.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
10,18.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,140.0,0.012,0,0,0,0,0,HIGH,37.32,0.9947,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,4.493,True,ADAPTIVE-HIGH-ASSURANCE-V1,ADAPTIVE-HIGH-ASSURANCE-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-HIGH-ASSURANCE-V1.,2968.4719,0.4393,0.1971,0.6364000000000001,256,840.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
11,20.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,140.0,0.012,0,0,0,0,0,HIGH,37.32,0.9947,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,4.018,True,ADAPTIVE-HIGH-ASSURANCE-V1,ADAPTIVE-HIGH-ASSURANCE-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-HIGH-ASSURANCE-V1.,2902.7386,0.3424,0.2071,0.5495,256,840.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
12,22.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,140.0,0.012,0,0,0,0,0,HIGH,37.32,0.9947,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,3.321,True,ADAPTIVE-HIGH-ASSURANCE-V1,ADAPTIVE-HIGH-ASSURANCE-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-HIGH-ASSURANCE-V1.,3775.2041,0.3666,0.2024,0.569,256,840.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
13,24.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,140.0,0.012,0,0,0,0,0,HIGH,37.32,0.9947,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,2.509,True,ADAPTIVE-HIGH-ASSURANCE-V1,ADAPTIVE-HIGH-ASSURANCE-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-HIGH-ASSURANCE-V1.,4709.9344,0.372,0.2029,0.5749,256,840.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
14,26.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,DECREASING,-1.047,False,ADAPTIVE-HIGH-ASSURANCE-V1,ADAPTIVE-HIGH-ASSURANCE-V1,DOWNGRADE_HELD,1,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-HIGH-ASSURANCE-V1. Retaining ADAPTIVE-HIGH-ASSURANCE-V1 (dwell count 1/3).,4243.6906,5.0668,0.3872,5.454,256,840.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
15,28.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-3.285,False,ADAPTIVE-HIGH-ASSURANCE-V1,ADAPTIVE-HIGH-ASSURANCE-V1,DOWNGRADE_HELD,2,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-HIGH-ASSURANCE-V1. Retaining ADAPTIVE-HIGH-ASSURANCE-V1 (dwell count 2/3).,4373.9744,0.3392,0.2504,0.5896,256,840.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
16,30.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-4.59,False,ADAPTIVE-HIGH-ASSURANCE-V1,ADAPTIVE-STANDARD-V1,DOWNGRADE_EXECUTED,0,False,Mode C: Safe downgrade executed from ADAPTIVE-HIGH-ASSURANCE-V1 to ADAPTIVE-STANDARD-V1 after 3 consecutive stable low-threat steps. Selected ADAPTIVE-STANDARD-V1 (STANDARD) for ROUTINE traffic under NORMAL threat. All safety invariants and latency constraints are satisfied.,9.4753,0.2597,0.1792,9.9142,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
17,32.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-4.493,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,6.9716,0.2554,0.1815,0.4369,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
18,34.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-4.018,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,8.8349,1.6183,0.3443,1.9626000000000001,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
19,36.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-3.321,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,7.5437,0.2644,0.2122,0.4766,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
20,38.0,CRUISE,WEATHER_RADAR_DATA,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,9.13,0.9617,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-2.509,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,11.5156,6.5548,0.2581,6.8129,128,185.0,True,SCN-007,SCN-007: Out-of-Distribution Sensor Glitch
1,0.0,MANEUVERING,AIRCRAFT_STATUS,ROUTINE,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,8.73,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,INITIAL,0,False,Mode C: Initial profile established: ADAPTIVE-STANDARD-V1.,8.4103,0.3231,0.1856,8.919,128,185.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
2,2.0,MANEUVERING,AIRCRAFT_STATUS,ROUTINE,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,8.73,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,8.6738,0.2804,0.2504,0.5307999999999999,128,185.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
3,4.0,MANEUVERING,AIRCRAFT_STATUS,ROUTINE,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,8.73,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,13.3364,0.2816,0.2014,0.483,128,185.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
4,6.0,MANEUVERING,AIRCRAFT_STATUS,ROUTINE,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,8.73,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,15.1111,0.3641,4.4758,4.839899999999999,128,185.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
5,8.0,MANEUVERING,AIRCRAFT_STATUS,ROUTINE,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,8.73,0.9819,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,9.4964,0.2741,0.2533,0.5274000000000001,128,185.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
6,10.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.314,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-CRITICAL-V1,ESCALATION,0,True,Mode C: Immediate security escalation from ADAPTIVE-STANDARD-V1 to ADAPTIVE-CRITICAL-V1. Selected ADAPTIVE-CRITICAL-V1 (CRITICAL) for SAFETY_CRITICAL traffic under NORMAL threat. All safety invariants and latency constraints are satisfied.,3123.3731,0.3438,0.2028,3123.9197,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
7,12.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.317,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,2815.0784,0.3611,0.2215,0.5826,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
8,14.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.273,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3781.3157,0.3667,0.221,0.5877,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
9,16.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.229,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,4218.5915,0.3887,0.1985,0.5871999999999999,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
10,18.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.191,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3358.8401,0.367,0.1978,0.5648,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
11,20.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.158,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3210.3309,0.3519,0.2468,0.5987,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
12,22.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.119,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3249.0247,0.3099,0.1837,0.49360000000000004,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
13,24.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.079,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,2619.5503,0.3693,3.5446,3.9139,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
14,26.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.038,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,2770.144,0.3558,0.1926,0.5484,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
15,28.0,MANEUVERING,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,30.0,0.0001,0,0,0,0,0,NORMAL,10.07,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,1233.6144,0.135,0.0963,0.2313,384,1450.0,True,SCN-008,SCN-008: Adversarial Telemetry Perturbation
